Estimate Total Population,Male Estimate Total,Male Margin od Error Total,Estimate Total Income,Estimate Mean income (dollars),Margin of Error Mean income (dollars),Estimate Margin of Error Total,Estimate Total Insured,Margin of Error Total Insured,Estimate Total Uninsured,Margin of Error Total Uninsured,Estimate Total Poverty,Margin of Error Total Poverty,Estimate Below Poverty,Margin of Error Below Poverty,Estimate Number Population 16 years and over,Margin of Error Number Population 16 years and over,Estimate Percent Unemployed,Margin of Error Percent Unemployed,Estimate PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Margin of Error PERCENTAGE OF FAMILIES AND PEOPLE WHOSE INCOME IN THE PAST 12 MONTHS IS BELOW THE POVERTY LEVEL,Estimate Occupied housing units,Margin of Error Occupied housing units,Estimate Owner-occupied housing units,Margin of Error Owner-occupied housing units,Estimate Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Owner-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Margin of Error Renter-occupied housing units MONTHLY HOUSING COSTS (Median dollars),Estimate Number Women 15 to 50 years,Margin of Error Number Women 15 to 50 years,"Estimate Women with births (Rate per 1,000 women)","Margin of Error Women with births (Rate per 1,000 women)","Estimate Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)","Margin of Error Percent of women who had a birth in the past 12 months who were unmarried (Rate per 1,000 women)",Estimate Male Mean usual hrs worked,Margin of Error Male Mean usual hrs worked,Estimate Female Mean usual hrs worked,Margin of Error Female Mean usual hrs worked,Population
0.4916879582896493,0.23790743437567335,0.0002889291840494505,0.18078800423087615,0.0007416982112892952,0.008851770449213812,0.00010350463122712667,0.48336135912203126,0.0002423605979144214,0.05445983700562203,0.0014026662093883028,0.4796072342503393,0.000299976476380753,0.04734529576509142,0.0017888115659532155,0.3906202747716362,0.0003304839990495038,7.478167116574013e-07,2.549375153377504e-08,5.608625337430509e-07,3.3991668711700056e-08,0.18078800423087615,0.0007416982112892952,0.12120298839607577,0.0010255286450319907,0.00014208517521490624,1.274687576688752e-06,9.61114432823319e-05,8.497917177925014e-07,0.006713354570560761,0.00039821239895756615,4.5038961043002575e-06,2.5493751533775043e-07,2.81281058589318e-06,2.7193334969360045e-07,3.4671502085934057e-06,8.497917177925014e-09,3.127233521476405e-06,1.6995834355850028e-08,5828289
0.489900726297552,0.23684717959446616,0.000178709340419594,0.18830368606647688,0.0007835717233782198,0.007524320690776819,8.300421287883317e-05,0.4839845655367634,0.00011423352069463178,0.021346277849776395,0.0010170444193695373,0.47319207536968444,0.00019649062094629274,0.0541763491805542,0.0016041255218014643,0.3970064605940012,0.0003234250563028522,7.620548797156599e-07,1.4942252543444315e-08,6.126323542812169e-07,2.988450508688863e-08,0.18830368606647688,0.0007835717233782198,0.1171757996429614,0.0007987381097098158,0.00012327358348341558,8.965351526066588e-07,7.538366408167656e-05,8.218238898894373e-07,0.005907270120525275,0.00031094827542907616,3.511429347709414e-06,2.241337881516647e-07,2.3534047755924795e-06,2.0172040933649825e-07,3.010863887504029e-06,1.4942252543444315e-08,2.5850096900158666e-06,1.4942252543444315e-08,6587536
0.4867713453869071,0.23894910113133241,0.0001856394756518634,0.18759201657695035,0.0006055089560218863,0.003493146523130086,2.2669009503545838e-05,0.48115874503610634,5.958007062997156e-05,0.05950043341397649,0.001004877766927833,0.4758742046771863,0.0001938693117107594,0.07974844198299907,0.0014912265816897762,0.3860324847736443,0.00021811529578846494,7.441348771816133e-07,9.856091088498191e-09,5.962935108541405e-07,1.4784136632747284e-08,0.18759201657695035,0.0006055089560218863,0.13648094005613717,0.0007212194654008551,4.775276132377373e-05,3.4496318809743665e-07,3.5974732473018394e-05,2.4640227721245475e-07,0.006349047476933322,0.00029967444954578747,2.6611445938945114e-06,1.4784136632747285e-07,2.0106425820536307e-06,1.1827309306197827e-07,1.9662901721553887e-06,4.9280455442490954e-09,1.6903196216774394e-06,4.9280455442490954e-09,9876187
0.48728318468055215,0.24181608709278923,0.0002841713873569592,0.19191414171251964,0.0007503886360365555,0.007794388979794723,8.570102544120113e-05,0.48191613502305025,6.2394750856549e-05,0.04370009065910173,0.0012294518628336766,0.4761453546247119,0.0002092976863291004,0.05500978155075711,0.0013783734520104104,0.3831094591923772,0.00029178721724092035,7.615829883961129e-07,1.8351397310749708e-08,6.88177399153114e-07,2.752709596612456e-08,0.19191414171251964,0.0007503886360365555,0.14014301475916366,0.0009586769955135647,0.00010827324413342327,8.258128789837369e-07,7.010233772706389e-05,7.340558924299883e-07,0.0067212910220486345,0.00035152101548741065,5.230148233563667e-06,2.7527095966124563e-07,2.7435338979570813e-06,2.385681650397462e-07,3.6886308594606914e-06,9.175698655374854e-09,3.1931431320704487e-06,9.175698655374854e-09,5344861
0.4916293748850461,0.23861530117182625,0.000686948543981602,0.178771985675081,0.001377704272664789,0.009697396024245342,0.00014881126290107477,0.4805175269792772,0.00024283217205325547,0.08741544369493112,0.0025622353041665586,0.47599641238126045,0.00041630737062981426,0.10658180466132672,0.003716474387825284,0.3811066374682702,0.0006192468682012465,2.036016166499688e-06,6.62119078536484e-08,2.9464298994873535e-06,1.324238157072968e-07,0.178771985675081,0.001377704272664789,0.12470582466833625,0.001518901166162694,0.00010759435026217864,2.3174167748776935e-06,0.0001112360051941293,1.9863572356094518e-06,0.007600961491829201,0.0006248748803688067,1.02628457173155e-05,8.276488481706049e-07,8.475124205266995e-06,6.786720554998959e-07,6.902591393742845e-06,4.965893089023629e-08,6.07494254557224e-06,3.31059539268242e-08,2978512
0.48863431395868767,0.23896059966154046,0.0003376955619362899,0.19155324405482077,0.0008383716074325654,0.005807483570692963,6.763690067739398e-05,0.47915153899347523,0.00017357421499138455,0.0630648091720857,0.001337091887126121,0.4740981661202143,0.000213504433463581,0.07240978413844815,0.0017733091513744222,0.38681959097634694,0.00040826611131776367,8.149024177999274e-07,2.4447072533997823e-08,8.63796562867923e-07,3.25960967119971e-08,0.19155324405482077,0.0008383716074325654,0.1321259148050686,0.0010742043671438644,7.138545179927365e-05,6.51921934239942e-07,5.557634489395505e-05,4.889414506799564e-07,0.006709499056955702,0.00041723003791356285,4.644943781459586e-06,3.25960967119971e-07,2.990691873325734e-06,1.955765802719826e-07,3.3085038162677056e-06,1.629804835599855e-08,2.9336487040797386e-06,1.629804835599855e-08,6010688
0.4834313344467833,0.24356275040674205,0.0009894043042352257,0.19648896218827633,0.002036865369912262,0.0327513315323545,0.0008532880316111487,0.4759493302999631,0.0005805676144181057,0.08244108911931591,0.0035336564968322186,0.47055688169310317,0.0011806501066317782,0.06877482019908063,0.0047030855487315455,0.38776257328568753,0.0008967086347062844,3.6590395866687336e-06,2.4393597244458224e-07,4.878719448891645e-06,4.878719448891645e-07,0.19648896218827633,0.002036865369912262,0.1369129675100809,0.002173469514481228,0.00038737032424199664,1.2196798622229113e-05,0.00031321378861884363,8.781695008004962e-06,0.006848258490409202,0.0009010994822102868,3.073593252801737e-05,3.902975559113316e-06,1.3660414456896606e-05,2.9272316693349872e-06,2.010032412943358e-05,1.951487779556658e-07,1.6880369293165093e-05,1.4636158346674935e-07,998199
0.48985612794584327,0.24260660983191631,0.0006029438215095942,0.19249884713144122,0.0012548617749926706,0.019861285270010888,0.00034870652437949453,0.4822611232168409,0.0002553077699601211,0.055571723643112185,0.0018682427065949741,0.47533436115197947,0.0005494201800085205,0.061531581124256725,0.003164050067335966,0.3799766414536667,0.0007340767431872244,1.7662801695354287e-06,1.0704728300214722e-07,2.3550402260472385e-06,2.1409456600429443e-07,0.19249884713144122,0.0012548617749926706,0.1297008966492691,0.0016126673184273476,0.00023898305930229364,4.0142731125805205e-06,0.00017903658082109119,1.873327452537576e-06,0.007629527477770536,0.0007164139414918702,1.766280169535429e-05,1.6057092450322081e-06,8.831400847677144e-06,1.1239964715225456e-06,1.1159679252973847e-05,5.352364150107361e-08,9.500446366440563e-06,5.352364150107361e-08,1842641
0.4880892868734353,0.24642261158670986,0.000424450260968483,0.17862480325657956,0.0012565676730967462,0.01340447129430994,0.00024831783975026896,0.48165106939456126,0.0003371059045446965,0.1089458429195039,0.0028329167502904955,0.48123528138381666,0.0002883807470355594,0.07182936395514557,0.003625873572865119,0.38201425804895117,0.0005561886497894832,2.5445360032549364e-06,1.0827812779808239e-07,2.0031453642645243e-06,1.263244824310961e-07,0.17862480325657956,0.0012565676730967462,0.10211872649828847,0.0016748821734900044,0.00024651320428696757,3.6092709266027466e-06,0.00017180129610629074,2.5264896486219225e-06,0.007482920948579144,0.0007247416020618315,1.1369203418798652e-05,1.082781277980824e-06,6.641058504949053e-06,9.023177316506867e-07,7.254634562471521e-06,3.6092709266027467e-08,6.604965795683026e-06,3.6092709266027467e-08,2723322
0.486485020771199,0.23916722172486757,0.0006927307228931021,0.19042927425680772,0.0016710512318109335,0.03320082863043505,0.0006398984597604548,0.481268296607332,0.00017290558843411827,0.05357597883674528,0.0032175956616938804,0.47165319417357576,0.000421919192290092,0.039083313201050504,0.002979296293018653,0.39412018547268096,0.0007252428848208849,2.881759807235304e-06,2.2167383132579264e-07,1.958118843377835e-06,2.2167383132579264e-07,0.19042927425680772,0.0016710512318109335,0.13649492272608574,0.001955532648679034,0.0005512289272301377,1.0714235180746645e-05,0.00035135302265138136,5.911302168687804e-06,0.005982976707483143,0.0007632968925318127,1.8842275662692373e-05,2.2167383132579265e-06,1.20812238072557e-05,2.8448141686810056e-06,1.5221603084371097e-05,1.1083691566289632e-07,1.3041810409667466e-05,1.1083691566289632e-07,1318194
0.4910019981194376,0.23898732995656014,0.00013695312426243377,0.17697473214898346,0.0006591043434462953,0.00592022415981702,5.349818581167983e-05,0.48497254617253066,6.565940010463729e-05,0.06421779414244184,0.0011357346871115638,0.48123397691440617,0.00015937884970174064,0.04935829648188778,0.0013912317580370003,0.3897784656643262,0.00025259623081885953,6.024821759813787e-07,1.673561599948274e-08,4.3512601598655124e-07,1.673561599948274e-08,0.17697473214898346,0.0006591043434462953,0.11752463607786093,0.0008154707822681291,0.00010638273237004529,9.48351573304022e-07,6.214492074474592e-05,4.462830933195398e-07,0.0061627790210361895,0.0003063733435638641,2.845054719912066e-06,1.673561599948274e-07,1.6679830612817797e-06,1.4504200532885043e-07,2.2872008532626415e-06,5.578538666494248e-09,1.9915383039384465e-06,5.578538666494248e-09,8821155
0.4883246104283289,0.24133295478693498,0.0007050920905952884,0.18086640333824155,0.001324381824876098,0.015720504445629044,0.000297589990633412,0.48046932197819375,0.00028884429591265247,0.09420720531125609,0.0032522165854846036,0.478582379249658,0.0004053747688135835,0.09782201367246084,0.0046725646821614685,0.37960947942597073,0.0006800368570709502,2.2455162120869055e-06,1.1818506379404766e-07,3.7110110031330963e-06,2.127331148292858e-07,0.18086640333824155,0.001324381824876098,0.12288032000845758,0.001742993320834615,0.0001876778813049477,5.2001428069380975e-06,0.00016522271918407863,2.836441531057144e-06,0.006737021376515893,0.0006282717991291574,1.3709467400109529e-05,1.418220765528572e-06,1.021118951180572e-05,1.3000357017345244e-06,9.454805103523813e-06,7.091103827642859e-08,8.485687580412622e-06,7.091103827642859e-08,2082224
0.49056719001209326,0.23747674141940822,0.00010558980864246242,0.18204823906072112,0.00041757809565431893,0.0023133376212092147,1.8770397223935583e-05,0.4840405053428617,6.49121823135023e-05,0.057611003734017334,0.0008930610959522882,0.4776031444911472,0.00014722872216078853,0.07137481489948454,0.00118286388651483,0.39503269834071186,0.0001786982290968746,2.5044060986113514e-07,5.0594062598209116e-09,2.909158599397024e-07,7.589109389731368e-09,0.18204823906072112,0.00041757809565431893,0.09876272172655398,0.00041912121456356435,3.445455662938041e-05,2.2767328169194102e-07,2.5802971925086648e-05,1.5178218779462736e-07,0.006248442621972723,0.0002131780827575541,1.2648515649552279e-06,5.0594062598209114e-08,8.373317360003609e-07,4.5534656338388207e-08,1.0346485801333764e-06,2.5297031299104558e-09,9.081634236378536e-07,2.5297031299104558e-09,19465197
0.48912915363045495,0.2382405432885514,0.00039343926173661544,0.18778573071111823,0.000737308552777251,0.003535581996575795,3.4018607340378264e-05,0.47885210677502643,0.00021224541632365327,0.08030626840811639,0.0014423377954315268,0.4759818571199077,0.00018942992929536952,0.08326128322468324,0.0015145186299537429,0.3850401443179768,0.0003157336007591198,6.496786665004571e-07,1.5346740153554105e-08,6.803721468075654e-07,1.5346740153554105e-08,0.18778573071111823,0.000737308552777251,0.12612723510778492,0.0009421363780266866,4.8649166286766516e-05,3.5809060358292915e-07,3.739489017416017e-05,2.557790025592351e-07,0.006653221102969799,0.00031558013335758424,2.762413227639739e-06,1.5346740153554106e-07,1.9797294798084796e-06,1.2788950127961755e-07,2.1025034010369126e-06,5.115580051184702e-09,1.8416088184264926e-06,5.115580051184702e-09,9656401
0.48469411029088383,0.24679913344401194,0.0011353859594448567,0.20150370105053872,0.0022930484788535052,0.05443672656442132,0.001315754235280717,0.47471421142710524,0.0005209840636693172,0.04637476765365432,0.0033271120203985363,0.4681059777036528,0.00043115922510564183,0.06100543735890577,0.004073017479831296,0.38905437097795037,0.0010390937325045967,2.802534963186672e-06,3.592993542547015e-07,5.605069926373344e-06,5.748789668075225e-07,0.20150370105053872,0.0022930484788535052,0.1348615754220852,0.0024863515314425344,0.0004915215166204317,1.5809171587206866e-05,0.000418943047060982,8.623184502112837e-06,0.00639193551219114,0.0008687858385878683,4.0960126385035976e-05,5.748789668075224e-06,2.098308228847457e-05,5.030190959565821e-06,3.075602472420245e-05,2.8743948340376125e-07,2.5438394281232866e-05,2.8743948340376125e-07,683932
0.4879484626797406,0.23813835659020774,0.00019482100916081986,0.19139772571413688,0.0006748944902670521,0.002988425696969042,1.8822264237204698e-05,0.480438929112995,0.00023293080708828377,0.05917140404221989,0.0011344538182158814,0.47478501701669973,0.0001738415865503625,0.07524811323694999,0.0013635355780107143,0.38643635408731725,0.00025632117141002355,4.8218834225648e-07,8.459444600990876e-09,4.991072314584617e-07,1.2689166901486313e-08,0.19139772571413688,0.0006748944902670521,0.13091823775326578,0.000786178483993087,4.073222575377107e-05,2.9608056103468066e-07,2.897359775839375e-05,1.691888920198175e-07,0.00615132743883352,0.0002344535071164621,2.241752819262582e-06,8.459444600990875e-08,1.7341861432031296e-06,7.613500140891788e-08,1.7003483647991662e-06,4.229722300495438e-09,1.4761730828729078e-06,4.229722300495438e-09,11544951
0.49004219270628085,0.24181563824036842,0.00052330022104386,0.18667357765665635,0.0009827674552041026,0.008590747591918683,0.00010395657863903418,0.47903478033950914,0.00024855783464069824,0.0903498609920812,0.0016497570324370036,0.47508013139496635,0.00029819123872775594,0.08032664906593341,0.0020519048498037935,0.3817841826511035,0.00043289186819236915,1.0682254947870678e-06,3.908142054099029e-08,1.6544468029019223e-06,6.513570090165048e-08,0.18667357765665635,0.0009827674552041026,0.1265427737408869,0.0012034472098588944,9.731273714706582e-05,1.4329854198363106e-06,8.584885378837533e-05,1.1724426162297088e-06,0.0064558598591661865,0.00045920669135663593,7.164927099181554e-06,5.210856072132039e-07,4.585553343476195e-06,4.298956259508932e-07,5.4583717355583105e-06,2.6054280360660196e-08,4.702797605099165e-06,2.6054280360660196e-08,3791508
0.4850960313340834,0.24036278456966917,0.0004450448969234721,0.19044396104899233,0.0010316145765142607,0.00909372545485366,0.00011890608972316503,0.480060529022215,0.00011145076635051175,0.08232496607757801,0.0020542574926987185,0.47586684644439103,0.000324117024590774,0.07536295766165081,0.002183904302535028,0.3881783438265479,0.0004428967529008432,1.6047899463168924e-06,5.054456523832733e-08,1.3899755440540016e-06,6.318070654790916e-08,0.19044396104899233,0.0010316145765142607,0.11911761872868744,0.0011150131091575007,0.0001551718152816649,2.400866848820548e-06,0.00010311091308618775,8.845298916707282e-07,0.006175661342231928,0.0004847223806355591,6.697154894078371e-06,5.054456523832733e-07,3.752933968945804e-06,4.928095110736914e-07,4.966003534665659e-06,2.5272282619163664e-08,4.321560327876987e-06,2.5272282619163664e-08,3871859
0.4880523914209785,0.23777809843243258,0.00018516578621344276,0.18954456153528407,0.0005457437066913,0.0030393761880535036,2.208011760114674e-05,0.48023295777381064,5.226267835680124e-05,0.0488135719864795,0.0009597363116616704,0.4722823874281943,0.00015728723772921225,0.06329060269274511,0.0011229371808875377,0.39450695878766523,0.0002218379815336082,3.6864196342784124e-07,7.680040904746693e-09,3.571219020707212e-07,1.1520061357120039e-08,0.18954456153528407,0.0005457437066913,0.1329291431953086,0.0006022304075457118,3.717139797897399e-05,2.3040122714240077e-07,2.9299356051608632e-05,2.3040122714240077e-07,0.005560004013195892,0.0002046346899069756,1.8432098171392062e-06,7.680040904746692e-08,1.4284876082828848e-06,8.064042949984028e-08,1.566728344568325e-06,3.8400204523733465e-09,1.3401671378782978e-06,3.8400204523733465e-09,12742886
0.4893245814503378,0.23618299953071725,0.0005934806717081255,0.18696500142899009,0.0019821417892209514,0.039602402880395064,0.0011060955353683153,0.4818221863967871,0.0005014609591018538,0.05864351219954433,0.0033879985095945455,0.4704159247478188,0.00038434496123932637,0.06608130755586135,0.004191079637794734,0.3988157581656975,0.0008579211589453403,5.065731653577578e-06,3.2532221628479857e-07,4.275663414028781e-06,4.64746023263998e-07,0.18696500142899009,0.0019821417892209514,0.11363783862441974,0.002348361655552982,0.0007226800661755168,1.3477634674655943e-05,0.00040339954819315025,6.506444325695972e-06,0.005917146368197223,0.000956447315877308,2.2307809116671905e-05,3.717968186111984e-06,1.840394252125432e-05,3.485595174479985e-06,1.826451871427512e-05,1.858984093055992e-07,1.6033737802607933e-05,1.394238069791994e-07,1051302
0.4891607204501835,0.23770967609588808,0.00045568226461556997,0.1858382845839344,0.0011279692269055472,0.006976612583399992,9.094654135184564e-05,0.4786652574640378,0.0002457244719355551,0.0839066249113562,0.002048301802557693,0.47413164623214826,0.00033719854542981284,0.08606739656667614,0.0023697798901436253,0.38776872615929286,0.00047024215174614386,1.3504822845749701e-06,4.2202571392967816e-08,1.4559887130573896e-06,5.275321424120977e-08,0.1858382845839344,0.0011279692269055472,0.12767965949228482,0.0011695387597276206,8.841438706826757e-05,1.0550642848241954e-06,7.680867993520142e-05,8.440514278593563e-07,0.006715273160049038,0.000448402321050283,5.908359995015494e-06,4.2202571392967815e-07,4.937700852977234e-06,3.6927249968846836e-07,4.294111639234475e-06,2.1101285696483908e-08,3.777130139670619e-06,2.1101285696483908e-08,4679230
0.48976659546900064,0.246645997502629,0.001419877608017907,0.19132955744205812,0.002081527376350713,0.04335215662503344,0.0012393186050549201,0.47877589097635,0.00039830956135356586,0.05931813145182035,0.004133061562840465,0.47282824142692137,0.0006160601197441447,0.06824050557165912,0.004558364995068896,0.3823825776735982,0.0010887527919528947,3.599182783315354e-06,3.599182783315354e-07,5.518746934416875e-06,5.398774174973031e-07,0.19132955744205812,0.002081527376350713,0.13006306837686973,0.0022050993185778736,0.00046609417043933833,1.7396050119357545e-05,0.0003545195041565624,9.59782075550761e-06,0.006480928465156514,0.0009315884770814575,3.4192236441495866e-05,4.798910377753805e-06,2.1895028598501737e-05,3.899114681924967e-06,2.5434225002095166e-05,2.399455188876903e-07,2.1355151181004433e-05,1.799591391657677e-07,824082
0.4882537539795102,0.2377197579541093,0.0004233598077702156,0.18745983644990527,0.0009828214985899272,0.005146909303064209,6.421059493757262e-05,0.48077652236734797,0.000150311165422045,0.06901571339437822,0.0016997373994838301,0.47582815898284075,0.0002745079740512973,0.08413938228933364,0.002233929609759928,0.3860185817644744,0.00037504824770354914,8.679183287016395e-07,2.3042079523052375e-08,1.029212885363006e-06,3.072277269740317e-08,0.18745983644990527,0.0009828214985899272,0.12771210828128918,0.0011853613775975576,6.421059493757262e-05,6.912623856915713e-07,5.353443142522502e-05,3.840346587175396e-07,0.0074198568341498385,0.00042850587219703067,4.762029768097491e-06,3.0722772697403166e-07,3.241252519576034e-06,2.3042079523052374e-07,3.1106807356120705e-06,1.5361386348701585e-08,2.757368849591934e-06,1.5361386348701585e-08,6403353
0.4934172687654666,0.24481684864444817,0.0001444865838507674,0.17071656419411604,0.0003964003884418498,0.0014750681449751273,9.982780468867243e-06,0.48408573285571904,8.845798427207609e-05,0.11478193168793992,0.0010967188116276676,0.48161400813309185,0.00015528986682392508,0.08624030275339636,0.0010416474649706485,0.373586667953984,0.00019959700205560984,1.7191481042276273e-07,3.907154782335516e-09,2.6959367998115063e-07,3.907154782335516e-09,0.17071656419411604,0.0003964003884418498,0.10853886488321121,0.0005356709206581992,1.9848346294264423e-05,1.1721464347006548e-07,1.564815490325374e-05,7.814309564671032e-08,0.007720244813286305,0.00020875928002018663,1.21121798252401e-06,3.907154782335516e-08,7.013342834292251e-07,2.930366086751637e-08,8.185489268992906e-07,1.953577391167758e-09,7.189164799497349e-07,1.953577391167758e-09,25674681
0.499669858014067,0.2515652115529133,0.0003723495332492834,0.15837452779009212,0.0008971302190660598,0.013602185800892865,0.00019220362566951894,0.49497004744818734,0.00019832246768521522,0.07593194995972481,0.002965298820371408,0.4913386946778132,0.0003482340970697745,0.06465132480596378,0.0026442395804889903,0.3577269405593024,0.0004652119591345566,1.673683257234575e-06,7.198637665525053e-08,1.7456696338898254e-06,8.998297081906317e-08,0.15837452779009212,0.0008971302190660598,0.11070460927116031,0.0011278465562461377,0.0002173988574988566,3.0594210078481476e-06,0.00014325288954394856,2.159591299657516e-06,0.009832439221399033,0.0006491371514887217,1.4037343447773854e-05,8.998297081906317e-07,2.843461877882396e-06,4.6791144825912847e-07,7.180641071361241e-06,3.599318832762527e-08,5.866889697402919e-06,3.599318832762527e-08,2817222
0.48366080109199655,0.23811540097469927,0.0007819425054398052,0.19851603990376052,0.002107072344203902,0.059845645132242324,0.0016403793864117654,0.47896760071843786,0.00023489181981590989,0.03854080254084732,0.0032027190563715343,0.46425904584338634,0.0008692542674108507,0.05899493495586958,0.00405651991458397,0.39680723270368407,0.001184503815058519,6.258630725358125e-06,4.636022759524537e-07,6.490431863334352e-06,6.954034139286806e-07,0.19851603990376052,0.002107072344203902,0.139735134665289,0.002990234679893326,0.0008924343812084733,1.9316761498018904e-05,0.0006359077885147823,1.5453409198415125e-05,0.005319836116554406,0.0009403399497235602,3.554284115635478e-05,6.181363679366049e-06,2.82024717871076e-05,6.258630725358125e-06,3.0829551350838167e-05,3.0906818396830247e-07,2.665713086726609e-05,3.863352299603781e-07,626431
0.4919964757646002,0.2416849242294799,0.0003562776292835025,0.18348708691118137,0.0008953843569189933,0.005779287883586562,5.438276667948145e-05,0.478679687370519,0.00032133041732487294,0.06254508655325751,0.0013156092529969707,0.47703772020654694,0.00017185444757901523,0.052848093587312225,0.001351660061122715,0.3915212181239005,0.00031599636918381896,4.843560955669712e-07,1.83932694519103e-08,4.7209391593236437e-07,1.83932694519103e-08,0.18348708691118137,0.0008953843569189933,0.12416928341595605,0.001018251396857754,8.129825097744352e-05,7.970416762494463e-07,6.247580523832199e-05,6.744198799033776e-07,0.006466889606597142,0.00037080831215051163,3.188166704997785e-06,1.83932694519103e-07,1.9496865619024916e-06,1.7167051488449612e-07,2.5505333639982283e-06,6.131089817303433e-09,2.2317166934984497e-06,6.131089817303433e-09,8096604
0.4878269416799459,0.2429135136202303,0.00023695188802002443,0.18855345227702838,0.0007048523042598101,0.0060524716232074555,7.015974706331615e-05,0.4801299834492832,0.00021952044570841702,0.06839410831531345,0.001696636275117739,0.4785272310418852,0.00021445737117807461,0.06428064957795485,0.0019724291777491044,0.38644806007363003,0.0003567297654806961,7.81160070395685e-07,2.1698890844324582e-08,6.654326525592872e-07,2.8931854459099445e-08,0.18855345227702838,0.0007048523042598101,0.11897783935524144,0.0008330927491497684,0.00010082751278996155,7.956259976252346e-07,6.567530962215574e-05,5.786370891819889e-07,0.006844987446478337,0.00039231594646538844,4.12278926042167e-06,2.1698890844324583e-07,2.1843550116620077e-06,1.663581631398218e-07,2.9148843367542686e-06,7.232963614774861e-09,2.524304301556426e-06,1.4465927229549722e-08,6830038
0.4832930482853109,0.2380422368460676,0.0007319884807303844,0.19340866573828397,0.0014921303645657835,0.01577711496411861,0.00031333694937247934,0.47531599005923164,0.00020489421148649648,0.06938275855401703,0.0026774407712185817,0.46921295789724454,0.0004827787273193276,0.08511373321860242,0.00339404915210456,0.3945733333523411,0.0007439797450158537,2.320048959579922e-06,1.564077950278599e-07,3.440971490612918e-06,1.8247576086583655e-07,0.19340866573828397,0.0014921303645657835,0.1442676826574558,0.001520805126987558,0.00012799371226446536,2.867476242177432e-06,0.00014884808493484668,3.1281559005571983e-06,0.005281369878774069,0.0006696860423776201,1.2512623602228793e-05,1.5640779502785991e-06,1.0062234813458988e-05,1.4076701552507393e-06,1.0896409720274239e-05,7.820389751392995e-08,9.280195838319688e-06,7.820389751392995e-08,1855364
0.48700040284530066,0.24184654449717,0.0002921464847002417,0.19506656724127455,0.0008022475963868676,0.006392736713395301,5.7162815401218936e-05,0.4803560812856784,7.461972309859718e-05,0.0452852723208459,0.0011609699349526008,0.47371569608759584,0.0002697263385398834,0.06259490875279675,0.001526110254289429,0.3861029848506093,0.0003594924962582646,7.616003848365997e-07,1.711461538958651e-08,7.787150002261861e-07,3.422923077917302e-08,0.19506656724127455,0.0008022475963868676,0.13401077585046334,0.0010355198041469317,9.327465387324647e-05,7.701576925313929e-07,6.118475001777177e-05,4.278653847396627e-07,0.0063087895249093785,0.0003244931077865602,4.620946155188357e-06,2.5671923084379765e-07,2.764010385418221e-06,2.481619231490044e-07,3.4742669240860613e-06,8.557307694793254e-09,2.977943077788052e-06,8.557307694793254e-09,5711767
0.4859980239786587,0.24715159759264768,0.0020930822313221828,0.19183257934400505,0.003078062104885563,0.06820469026590623,0.003321724084097483,0.47786160806504513,0.0007025730566675858,0.07132149720847566,0.005159951383099071,0.47451233209637245,0.0007327079304217102,0.053017574890220506,0.005579256626477887,0.38082387059119266,0.001691857912195841,5.42427727574239e-06,6.026974750824878e-07,6.1991740294198755e-06,1.033195671569979e-06,0.19183257934400505,0.003078062104885563,0.13369379790836936,0.002924804746936016,0.0007387349051725351,4.0466830469824184e-05,0.0005966705003316629,2.0663913431399585e-05,0.0071583240111940056,0.001339710387469073,5.5103769150398887e-05,1.0331956715699793e-05,2.3763500446109523e-05,6.371373308014872e-06,3.719504417651925e-05,4.304981964874913e-07,3.125416906499187e-05,4.304981964874913e-07,568158
